Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
DNERF,DOWNER EDI LTD ORD,Pink Current,5.200000,,0,Foreign Ordinary Shares,Australia,
RMSYF,RAMSAY HEALTH CARE LTD,Pink Current,49.490000,,0,Foreign Ordinary Shares,Australia,New South Wales
RMYHY,RAMSAY HEALTH CAR UNS/ADR,Pink Current,12.930000,1.971600,324,ADRs,Australia,New South Wales
HEGLF,PEAK MINERALS LTD,Pink Current,0.015000,,0,Foreign Ordinary Shares,Australia,New South Wales
IOOFF,IOOF HOLDINGS LTD ORD,Pink Current,2.825000,,0,Foreign Ordinary Shares,Australia,Victoria
JBHIF,JB HI FI LTD ORD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Victoria
BYOGF,BOUNTY OIL ORD,Pink Current,0.025000,72.413800,2000,Foreign Ordinary Shares,Australia,
ICPVF,INCITEC PIVOT LTD ORD,Pink Current,2.150000,,0,Foreign Ordinary Shares,Australia,Victoria
INCZY,INCITEC PIVOT LTD S/ADR,Pink Current,2.190000,,0,ADRs,Australia,Victoria
ASAGF,AUSTRALIAN AGRICULTURAL,Pink Current,0.860000,,0,Foreign Ordinary Shares,Australia,Queensland
PMXSF,PHARMAXIS LTD ORD,Pink Current,0.078400,,0,Foreign Ordinary Shares,Australia,
PXSLY,PHARMAXIS LTD S/ADR,Pink Current,1.000000,-1.960800,101,ADRs,Australia,
TZLTF,TZ LTD ORD,Pink Current,0.065000,,0,Foreign Ordinary Shares,Australia,New South Wales
MPJFF,KAIROS MINERALS LTD ORD,Pink Current,0.026000,8.333300,100689,Foreign Ordinary Shares,Australia,Western Australia
BITRF,BIOTRON LIMITED ORD,Pink Current,0.050000,,25,Foreign Ordinary Shares,Australia,New South Wales
DXSPF,DEXUS PPTY GROUP STL NEW,Pink Current,7.330000,,530,Foreign Ordinary Shares,Australia,New South Wales
ARBFF,ARB CORP LTD ORD NEW,Pink Current,27.500000,,0,Foreign Ordinary Shares,Australia,Victoria
MCHHF,MACMAHON HOLDINGS LTD ORD,Pink Current,0.170000,,0,Foreign Ordinary Shares,Australia,
TGGFF,TEMPLETON GLOBAL GRWTH FD,Pink Current,0.800000,,0,Foreign Ordinary Shares,Australia,Victoria
ADXRF,ADX ENERGY LTD,Pink Current,0.007000,,0,Foreign Ordinary Shares,Australia,
NURPF,NEUREN PHARMS LTD ORD,Pink Current,1.030000,3.517600,500,Foreign Ordinary Shares,Australia,
SHVTF,SELECT HARVESTS LTD ORD,Pink Current,3.900000,,0,Foreign Ordinary Shares,Australia,Victoria
CPBLF,ALS LTD ORD,Pink Current,8.280000,,0,Foreign Ordinary Shares,Australia,
NHPEF,NEW HOPE CORP LTD ORD,Pink Current,1.070000,,0,Foreign Ordinary Shares,Australia,Queensland
STKAF,STOCKLAND STAPLED SEC,Pink Current,3.335000,,0,Foreign Ordinary Shares,Australia,New South Wales
KSCNF,K & S  CORP LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,South Australia
MTGRF,MOUNT GIBSON IRON LTD ORD,Pink Current,0.640000,,0,Foreign Ordinary Shares,Australia,
MTGRY,MOUNT GIBSN IRON UNSP/ADR,Pink Current,6.860000,,0,ADRs,Australia,
MEOBF,MESOBLAST LTD ORD,Pink Current,1.729000,,0,Foreign Ordinary Shares,Australia,Victoria
GMGSF,GOODMAN GP SYDNEY STPLD,Pink Current,13.795000,-0.862400,100,Other Security Type,Australia,New South Wales
LVCLF,LIVING CELL TECHS LTD,Pink Current,0.010000,,0,Foreign Ordinary Shares,Australia,Victoria
DMZPY,DOMINO'S PIZZA UNSP/ADR,Pink Current,39.270000,,2,ADRs,Australia,Queensland
DPZUF,DOMINO'S PIZZA AUSTRALIA,Pink Current,76.510000,,0,Foreign Ordinary Shares,Australia,Queensland
MAYNF,MAYNE PHARMA ORD,Pink Current,0.283000,4.621100,31300,Foreign Ordinary Shares,Australia,South Australia
BKLRF,BERKELEY ENERGY LTD,Pink Current,0.520000,,0,Foreign Ordinary Shares,Australia,Western Australia
IAUFF,AIC MINES LTD,Pink Current,0.230000,,0,Foreign Ordinary Shares,Australia,Queensland
PEIMF,PEPINNINI MINERALS LTD,Pink Current,0.238500,,0,Foreign Ordinary Shares,Australia,South Australia
URNXF,MAGNIS ENERGY TECH LTD,Pink Current,0.280000,12.000000,26916,Foreign Ordinary Shares,Australia,New South Wales
SFDPF,SPARK INFSTR GRP STPL SEC,Pink Current,1.680000,,0,Foreign Ordinary Shares,Australia,New South Wales
WEBJF,WEBJET LTD ORD,Pink Current,4.230000,-3.863600,100,Foreign Ordinary Shares,Australia,Victoria
WEJTY,WEBJET LTD UNSP/ADR,Pink Current,7.250000,,0,ADRs,Australia,Victoria
SAUNF,AUSNET SERVICES STPLD SEC,Pink Current,1.400000,,0,Foreign Ordinary Shares,Australia,Victoria
SOMNF,SOMNOMED LTD ORD,Pink Current,1.525000,,0,Foreign Ordinary Shares,Australia,New South Wales
CNPTF,CENTRAL PETROLEUM LTD,Pink Current,0.090000,,0,Foreign Ordinary Shares,Australia,Western Australia
RMLRF,RAMELIUS RES LTD ORD,Pink Current,1.130000,-6.611600,13000,Foreign Ordinary Shares,Australia,Western Australia
TOEYF,TORO ENERGY LTD ORD,Pink Current,0.018000,-14.285700,90994,Foreign Ordinary Shares,Australia,
EOHDF,EMECO HOLDINGS LTD,Pink Current,0.770000,,0,Foreign Ordinary Shares,Australia,Western Australia
IUGNF,IMUGENE LTD ORD,Pink Current,0.096000,6.666700,2400,Foreign Ordinary Shares,Australia,New South Wales
AGLNF,AGL ENERGY ORD,Pink Current,7.370000,-8.219200,201,Foreign Ordinary Shares,Australia,
AGLXY,AGL ENERGY SP/ADR,Pink Current,7.450000,1.085500,1246,ADRs,Australia,
BMBLF,BRAMBLES LTD ORD,Pink Current,7.000000,,1221,Foreign Ordinary Shares,Australia,New South Wales
BXBLY,BRAMBLES LTD  SP/ADR,Pink Current,16.050000,1.229900,20724,ADRs,Australia,New South Wales
PTNUF,PLATINA RESOURCES LTD ORD,Pink Current,0.044000,,0,Foreign Ordinary Shares,Australia,Queensland
WNARF,WESTERN AREAS NL ORD,Pink Current,1.560000,2.631600,2454,Foreign Ordinary Shares,Australia,
ARUXF,ACRUX LTD ORD,Pink Current,0.115000,,0,Foreign Ordinary Shares,Australia,Victoria
ARAFF,ARAFURA RESOURCES NL,Pink Current,0.132900,-1.991200,45430,Foreign Ordinary Shares,Australia,Western Australia
MLXEF,METALS X ORD,Pink Current,0.170000,4.938300,14140,Foreign Ordinary Shares,Australia,Western Australia
GWAXF,GWA GROUP LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Queensland
GWAXY,GWA GROUP LTD ADR,Pink Current,9.830000,,0,ADRs,Australia,Queensland
WHELF,SALT LAKE POTASH LTD ORD,Pink Current,0.348000,-6.275200,15000,Foreign Ordinary Shares,Australia,
COLDF,CARDNO LTD ORD,Pink Current,0.368420,,0,Foreign Ordinary Shares,Australia,Queensland
RDFEF,BROOKSIDE ENERGY LTD ORD,Pink Current,0.015300,,0,Foreign Ordinary Shares,Australia,Western Australia
AGLDF,AUSTRAL GOLD LTD ORD,Pink Current,0.140000,-6.666700,26653,Foreign Ordinary Shares,Australia,New South Wales
OCANF,OCEANAGOLD CORP,Pink Current,1.500000,4.895100,48515,Foreign Ordinary Shares,Australia,Victoria
EKPTF,ELK PETROLEUM LTD,Pink Current,0.000100,,0,Foreign Ordinary Shares,Australia,New South Wales
CNRAF,VICINITY CENTRES ORD,Pink Current,1.270000,,0,Foreign Ordinary Shares,Australia,Victoria
APAJF,APA GROUP STAPLED SEC,Pink Current,7.635000,-0.326400,1237,Foreign Ordinary Shares,Australia,New South Wales
MALRF,MINERAL RESOURCES LTD ORD,Pink Current,28.000000,,0,Foreign Ordinary Shares,Australia,Western Australia
MALRY,MINERAL RES LTD UNSP/ADR,Pink Current,28.190000,,3,ADRs,Australia,Western Australia
GDYMF,RENU ENERGY LTD ORD,Pink Current,0.062000,,0,Foreign Ordinary Shares,Australia,Queensland
GDLNF,GREENLAND MINERALS & ENGY,Pink Current,0.136000,-3.546100,483648,Foreign Ordinary Shares,Australia,Western Australia
BXRDF,AUSTRALIAN SILICA QUARTZ,Pink Current,0.071300,,0,Foreign Ordinary Shares,Australia,Western Australia
LNGLY,LIQUEFIED NTRAL GAS S/ADR,Pink Current,0.115000,15.000000,2670,ADRs,Australia,Western Australia
UCMDF,USCOM LTD ORD,Pink Current,0.100000,,0,Foreign Ordinary Shares,Australia,New South Wales
DMNXF,SAYONA MINING LTD ORD SHS,Pink Current,0.030000,2.916000,4094060,Foreign Ordinary Shares,Australia,Queensland
NKWEF,NKWE PLATINUM LTD ORD,Pink Current,0.078000,,0,Foreign Ordinary Shares,Australia,
IMDXF,IMDEX LTD,Pink Current,1.200000,,0,Foreign Ordinary Shares,Australia,
VTMLF,VENTURE MINERALS LTD ORD,Pink Current,0.046000,,0,Foreign Ordinary Shares,Australia,Western Australia
IPDQF,IMPEDIMED LTD ORD,Pink Current,0.095840,3.678100,12550,Foreign Ordinary Shares,Australia,Queensland
NGELF,NGE CAP LTD,Pink Current,0.420000,,0,Foreign Ordinary Shares,Australia,Victoria
BRNGF,BURU ENERGY LTD ORD,Pink Current,0.134000,,0,Foreign Ordinary Shares,Australia,
CTXAF,AMPOL LTD.,Pink Current,18.050000,,0,Foreign Ordinary Shares,Australia,New South Wales
CTXAY,AMPOL LTD UNSP/ADR,Pink Current,44.000000,,0,ADRs,Australia,New South Wales
POTTF,BUDDY TECHNOLOGIES LTD,Pink Current,0.034000,,0,Foreign Ordinary Shares,Australia,Western Australia
SVLKF,SILVER LAKE RES LTD ORD,Pink Current,1.150000,0.000000,400,Foreign Ordinary Shares,Australia,Western Australia
GALXF,GALAXY RESOURCES ORD NEW,Pink Current,1.970000,2.604200,66026,Foreign Ordinary Shares,Australia,Western Australia
OROCF,OROCOBRE LTD ORD,Pink Current,3.650000,1.298800,47180,Foreign Ordinary Shares,Australia,Queensland
CAULF,CAULDRON ENERGY LTD ORD,Pink Current,0.026000,,0,Foreign Ordinary Shares,Australia,Western Australia
WHITF,WHITEHAVEN COAL LTD,Pink Current,1.330000,,0,Foreign Ordinary Shares,Australia,New South Wales
PMNXF,PERSEUS MINING LTD ORD,Pink Current,0.835500,0.155800,13680,Foreign Ordinary Shares,Australia,Western Australia
TASEF,TASMAN RESOURCES NL ORD,Pink Current,0.052000,-11.864400,1100,Foreign Ordinary Shares,Australia,Western Australia
CAHPF,EVOLUTION MINING LTD ORD,Pink Current,3.175000,-0.470200,4104,Foreign Ordinary Shares,Australia,New South Wales
MDSMF,MEDUSA MINING LTD ORD,Pink Current,0.643000,1.419600,25560,Foreign Ordinary Shares,Australia,Western Australia
MAQAF,ATLAS ARTERIA LTD,Pink Current,4.620000,,0,Foreign Ordinary Shares,Australia,Victoria
SKLTF,SEEK LTD ORD,Pink Current,13.718148,,0,Foreign Ordinary Shares,Australia,Victoria
SKLTY,SEEK LTD UNSP/ADR,Pink Current,42.580000,,31,ADRs,Australia,Victoria
ELTLF,ELEMENTOS LTD ORD,Pink Current,0.011000,-6.779700,50000,Foreign Ordinary Shares,Australia,Queensland
BVILF,BREVILLE GROUP LTD,Pink Current,20.900000,,0,Foreign Ordinary Shares,Australia,New South Wales
BVILY,BREVILLE GRP UNSP/ADR,Pink Current,47.120000,,0,ADRs,Australia,New South Wales
TSRUF,PACIFIC CURRENT GROUP ORD,Pink Current,4.410000,,0,Foreign Ordinary Shares,Australia,New South Wales
BCHEY,BEACH ENERGY LTD UNSP/ADR,Pink Current,26.040000,,0,ADRs,Australia,
BEPTF,BEACH PETROLEUM LTD,Pink Current,1.310000,,0,Foreign Ordinary Shares,Australia,
KRNGF,KAROON GAS AUSTRALIA ORD,Pink Current,0.870000,,0,Foreign Ordinary Shares,Australia,Victoria
RDRUY,NEOMETALS LTD S/ADR,Pink Current,2.990000,-2.605900,1195,ADRs,Australia,Western Australia
RRSSF,NEOMETALS LTD ORD,Pink Current,0.300000,3.448300,12812,Foreign Ordinary Shares,Australia,Western Australia
MOPHY,MONADELPHOUS GRP UNSP/ADR,Pink Current,8.130000,,0,ADRs,Australia,Western Australia
IRNRF,IRON ROAD LTD ORD,Pink Current,0.228000,,0,Foreign Ordinary Shares,Australia,South Australia
KMLXF,RESPIRI LTD ORD,Pink Current,0.121000,,0,Foreign Ordinary Shares,Australia,Victoria
MLMZF,METALLICA MINERALS LTD,Pink Current,0.026000,,0,Foreign Ordinary Shares,Australia,Queensland
ELKMF,GOLD ROAD RES LTD ORD,Pink Current,0.870000,-6.951900,1000,Foreign Ordinary Shares,Australia,
ALKEF,ALKANE RES LTD ORD,Pink Current,0.540000,4.347800,2000,Foreign Ordinary Shares,Australia,Western Australia
NNCSF,NANOSONICS LTD ORD,Pink Current,4.260000,-5.333300,125,Foreign Ordinary Shares,Australia,New South Wales
FDMQQ,FREEDOM OIL & GAS ORD,Pink Current,0.001000,,0,Foreign Ordinary Shares,Australia,New South Wales
QRNNF,AURIZON HOLDINGS LTD,Pink Current,3.030000,,0,Foreign Ordinary Shares,Australia,Queensland
LYRTF,CIRRUS NETWORKS HLDG LTD,Pink Current,0.021000,,0,Foreign Ordinary Shares,Australia,Queensland
DNKLY,DANAKALI LTD S/ADR,Pink Current,0.375000,-6.250000,100,ADRs,Australia,
SBMSF,DANAKALI LTD ORD,Pink Current,0.387000,-6.747000,1000,Foreign Ordinary Shares,Australia,
TSRYF,TREASURY WINE EST ORD,Pink Current,8.644000,,0,Foreign Ordinary Shares,Australia,Victoria
TSRYY,TREASURY WINE EST S/ADR,Pink Current,7.930000,0.379700,37243,ADRs,Australia,Victoria
ANTMF,ANTILLES GOLD LTD,Pink Current,0.055000,,0,Foreign Ordinary Shares,Australia,New South Wales
ADPXY,AUDIO PIXELS HLDGS S/ADR,Pink Current,21.145000,,0,ADRs,Australia,New South Wales
SEEMF,SEEING MACHINES LTD,Pink Current,0.149000,5.673800,6766,Foreign Ordinary Shares,Australia,
EEENF,88 ENERGY LTD,Pink Current,0.070700,57.461000,1042929239,Foreign Ordinary Shares,Australia,Western Australia
CSXXY,CARSALES.COM LTD UNSP/ADR,Pink Current,27.620000,2.069500,496,ADRs,Australia,Victoria
CWGYF,CARNEGIE CLEAN ENERGY LTD,Pink Current,0.003900,11.428600,84018589,Foreign Ordinary Shares,Australia,Western Australia
NWSTF,NEW STANDARD ENERGY ORD,Pink Current,0.009000,125.000000,26111,Foreign Ordinary Shares,Australia,Western Australia
RAYT,RAYONT INC,Pink Current,2.650000,0.378800,1500,Common Stock,Australia,
EMINF,KORE POTASH LTD,Pink Current,0.125000,,0,Foreign Ordinary Shares,Australia,Western Australia
SYAAF,SYRAH RESOURCES LTD,Pink Current,0.845000,8.863700,28396,Foreign Ordinary Shares,Australia,Victoria
OSTIY,OSTERREICHISCHE PST S/ADR,Pink Current,20.000000,,0,ADRs,Australia,
IVIXF,INVION LTD ORD,Pink Current,0.005300,,0,Foreign Ordinary Shares,Australia,
DPSM,3D PIONEER SYSTEMS INC,Pink Current,0.034000,33.333300,4535188,Common Stock,Australia,Victoria
OGDCF,OCEANAGOLD CORP CDI,Pink Current,1.540000,,0,Foreign Ordinary Shares,Australia,Victoria
BYROF,BYRON ENERGY LTD ORD,Pink Current,0.107000,-7.758600,17000,Foreign Ordinary Shares,Australia,Victoria
NIROF,SPORTSHERO LTD,Pink Current,0.034000,,0,Foreign Ordinary Shares,Australia,Western Australia
NESRF,NORTHERN STAR RES LTD,Pink Current,7.290000,-2.409600,6949,Foreign Ordinary Shares,Australia,Western Australia
PGNYF,ANSILA ENERGY NL,Pink Current,0.060000,,0,Foreign Ordinary Shares,Australia,Western Australia
CTMLF,CORPORATE TRAVEL MGMT LTD,Pink Current,13.610000,,0,Foreign Ordinary Shares,Australia,
ORRAF,ORORA LTD,Pink Current,2.240000,,0,Foreign Ordinary Shares,Australia,Victoria
ORRYY,ORORA LTD UNSP/ADR,Pink Current,10.100000,,0,ADRs,Australia,Victoria
RPGRF,REA GROUP LTD ORD,Pink Current,77.280000,,0,Foreign Ordinary Shares,Australia,Victoria
CIAFF,CHAMPION IRON LTD,Pink Current,4.090000,3.807100,10000,Foreign Ordinary Shares,Australia,New South Wales
YBRHF,YELLOW BRICK ROAD HLDGS,Pink Current,0.074000,-5.128200,100,Foreign Ordinary Shares,Australia,New South Wales
STGPF,SCENTRE GROUP STAPLED,Pink Current,2.160000,,0,Foreign Ordinary Shares,Australia,
ORXXF,OFX GROUP LIMITED,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,New South Wales
OZFRY,OFX GROUP LTD UNSP/ADR,Pink Current,5.170000,,0,ADRs,Australia,New South Wales
TLGRF,TALGA GROUP LTD,Pink Current,0.940000,2.173900,38100,Foreign Ordinary Shares,Australia,Western Australia
FFTTF,FATFISH GROUP LTD,Pink Current,0.020000,-69.697000,1200,Foreign Ordinary Shares,Australia,Victoria
SHTLF,SOUTH32 LTD ORD,Pink Current,2.145000,,0,Foreign Ordinary Shares,Australia,
SOUHY,SOUTH32 LTD SPNS/ADR,Pink Current,10.780000,0.092900,14623,ADRs,Australia,
QBBHY,QUBE HLDGS LTD UNSP/ADR,Pink Current,0.000000,,0,ADRs,Australia,New South Wales
CAZGF,CATAPULT GROUP INTL LTD,Pink Current,1.465000,,0,Foreign Ordinary Shares,Australia,Victoria
INNMF,AMPLIA THERAPEUTICS LTD,Pink Current,0.190500,-7.971000,170,Foreign Ordinary Shares,Australia,
ASLEF,ASALEO CARE LTD ORD,Pink Current,0.980000,,0,Foreign Ordinary Shares,Australia,Victoria
PILBF,PILBARA MINERALS LTD ORD,Pink Current,0.798050,3.508400,58707,Foreign Ordinary Shares,Australia,Western Australia
PIONF,ESSENTIAL METALS LTD,Pink Current,0.084500,,0,Foreign Ordinary Shares,Australia,Western Australia
BRYYF,AMANI GOLD LTD ORD,Pink Current,0.001250,-3.846200,4790000,Foreign Ordinary Shares,Australia,Western Australia
SLGGF,SOLGOLD PLC ORD,Pink Current,0.312500,-0.793700,3310,Foreign Ordinary Shares,Australia,Queensland
ANPOF,AMERICAN PAT OIL ORD,Pink Current,0.340000,,0,Foreign Ordinary Shares,Australia,New South Wales
ACNNF,AUSCANN GROUP HLDGS LTD,Pink Current,0.113000,13.000000,15307,Foreign Ordinary Shares,Australia,Western Australia
ARRRF,ARDEA RES LTD,Pink Current,0.351000,-8.593800,91080,Foreign Ordinary Shares,Australia,Western Australia
LTHHF,LITHIUM PWR INTL LTD ORD,Pink Current,0.200000,6.383000,7700,Foreign Ordinary Shares,Australia,New South Wales
MGCLF,MGC PHARMA LTD ORD,Pink Current,0.052750,-3.211000,137396,Foreign Ordinary Shares,Australia,Western Australia
MMJJF,MMJ GROUP HLDGS LTD,Pink Current,0.085000,,0,Foreign Ordinary Shares,Australia,Western Australia
MTTGF,NEW ENERGY MINERALS LTD,Pink Current,0.018000,,0,Foreign Ordinary Shares,Australia,New South Wales
FBRKF,FBR LTD ORD,Pink Current,0.037000,-8.642000,157359,Foreign Ordinary Shares,Australia,Western Australia
RTTGF,RTG MNG INC ORD,Pink Current,0.131400,,0,Foreign Ordinary Shares,Australia,Western Australia
MDBIF,MEDIBIO LTD,Pink Current,0.007500,,0,Foreign Ordinary Shares,Australia,Victoria
DGGXF,DIGITALX LTD ORD,Pink Current,0.048000,-4.000000,64242,Foreign Ordinary Shares,Australia,Western Australia
CNGGF,CANN GROUP LTD,Pink Current,0.434200,0.976700,1015,Foreign Ordinary Shares,Australia,Victoria
TGGRF,TARUGA GOLD LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Western Australia
LNNTF,LINIUS TECHNOLOGIES LTD,Pink Current,0.050000,,0,Foreign Ordinary Shares,Australia,Victoria
RFGPF,RETAIL FOOD GROUP LTD,Pink Current,0.080000,,0,Foreign Ordinary Shares,Australia,Queensland
VGAPF,VANGUARD AU PPTY UTS,Pink Current,0.000000,,0,Units,Australia,Victoria
CALRF,CALIDUS RESOURCES LTD,Pink Current,0.500000,3.519700,4000,Foreign Ordinary Shares,Australia,Western Australia
CBBHF,COBALT BLUE HLDGS,Pink Current,0.280000,16.666700,38100,Foreign Ordinary Shares,Australia,New South Wales
VTEXF,VENTUREX RESOURCES LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Western Australia
HRDDF,HARDEY RES LTD,Pink Current,0.028000,,0,Foreign Ordinary Shares,Australia,Western Australia
CCNNF,CONNECTED IO LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Western Australia
ARDDF,ARDIDEN LTD ORD,Pink Current,0.000100,,0,Foreign Ordinary Shares,Australia,Western Australia
HDRPF,THC GLOBAL GROUP LTD,Pink Current,0.235000,,0,Foreign Ordinary Shares,Australia,New South Wales
RRRDF,RED RIVER RESOURCE LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Victoria
CLLFF,COLLINS FOODS LTD NWMKT,Pink Current,4.700000,,0,Foreign Ordinary Shares,Australia,Queensland
DRRGF,DRAGONTAIL SYS LTD ORD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Victoria
IMMFF,OMNI BRIDGEWAY LTD,Pink Current,2.740000,,0,Foreign Ordinary Shares,Australia,New South Wales
FRDSF,4DS MEMORY LTD,Pink Current,0.050000,,0,Foreign Ordinary Shares,Australia,Western Australia
GBBLF,GLOBAL ENERGY VENTURE LTD,Pink Current,0.079000,0.000000,5500,Foreign Ordinary Shares,Australia,Western Australia
ELLXF,ELIXINOL GLOBAL LTD,Pink Current,0.146500,-3.618400,260201,Foreign Ordinary Shares,Australia,New South Wales
JKLPF,LAWFINANCE LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,New South Wales
GYYSF,GASCOYNE RESOURCES LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Western Australia
AFTPF,AFTERPAY LTD,Pink Current,77.400000,1.375200,6954,Foreign Ordinary Shares,Australia,Victoria
ATGGF,ACTINOGEN MED LTD,Pink Current,0.024000,,0,Foreign Ordinary Shares,Australia,New South Wales
IGEZF,INTEGRATED GREEN ENGY SOL,Pink Current,0.130000,,0,Foreign Ordinary Shares,Australia,New South Wales
ONMKF,ONEMARKET LTD,Pink Current,0.540000,,0,Common Stock,Australia,New South Wales
NBVAF,NUBEVA TECH LTD ORD,Pink Current,0.493800,-5.547100,257440,Foreign Ordinary Shares,Australia,New South Wales
TVTOF,TV2U INTERNATIONAL LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Western Australia
TPDDF,TALON PETROLEUM LTD,Pink Current,0.007500,,0,Foreign Ordinary Shares,Australia,New South Wales
FKKEF,CHARTER HALL ED TR UTS,Pink Current,2.000000,,0,Foreign Ordinary Shares,Australia,Victoria
BLCPF,BLUECHIIP LTD MELBOURNE,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Victoria
CXOXF,ORE LITHIUM LTD,Pink Current,0.150000,,0,Foreign Ordinary Shares,Australia,South Australia
GSCCF,IONEER LTD,Pink Current,0.299900,-0.033300,116378,Foreign Ordinary Shares,Australia,New South Wales
BLIXF,BLINA MINERALS NL,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Western Australia
ECXXF,ECLIPX GROUP LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,New South Wales
CNCZF,CONICO LTD,Pink Current,0.000000,,51724,Common Stock,Australia,Western Australia
LVTSF,LIVETILES LTD ORD,Pink Current,0.150000,,0,Foreign Ordinary Shares,Australia,Victoria
KRCLF,KING RIV RES LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Western Australia
KGLLF,KGL RESOURCES LTD,Pink Current,0.115000,,0,Foreign Ordinary Shares,Australia,Queensland
TITMF,TITOMIC LTD,Pink Current,0.420000,,0,Foreign Ordinary Shares,Australia,Victoria
FGPHF,FIRST GRAPHENE LTD,Pink Current,0.167500,0.239400,57768,Foreign Ordinary Shares,Australia,Western Australia
PBIGF,PARADIGM BIOPHARMACEUTICL,Pink Current,1.800000,,0,Foreign Ordinary Shares,Australia,Victoria
TTTNF,TITAN MINERALS LTD NEW,Pink Current,0.100000,,0,Foreign Ordinary Shares,Australia,Western Australia
COPHF,CRESO PHARMA LTD,Pink Current,0.155000,3.333300,49561,Foreign Ordinary Shares,Australia,Western Australia
FNGWF,5GN NETWORKS,Pink Current,0.910000,-2.150500,68503,Foreign Ordinary Shares,Australia,Victoria
NXSCF,NEXT SCIENCE LTD,Pink Current,1.030000,5.641000,4172,Foreign Ordinary Shares,Australia,New South Wales
CVUEF,CLEARVUE TECHNOLOGIES,Pink Current,0.327500,-5.072500,2295,Foreign Ordinary Shares,Australia,Western Australia
ANSNF,ANSON RESOURCES,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Western Australia
MRMEF,MARMOTA LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,South Australia
HEITF,HEALTHIA LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Queensland
CHLWF,CHARTER HALL LNG WLE REIT,Pink Current,0.000000,,0,Other Security Type,Australia,New South Wales
WSRLF,WISR LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,New South Wales
CLRSF,CASTILE RES LTD,Pink Current,0.200000,,0,Foreign Ordinary Shares,Australia,Western Australia
AFTPY,AFTERPAY LTD ADR,Pink Current,77.800000,1.992700,12831,ADRs,Australia,Victoria
CODQL,CORONADO GBL RES CHSS DEP,Pink Current,0.900000,,0,Other Security Type,Australia,
VIEGF,WAYPOINT REIT LTD,Pink Current,0.000000,,0,Other Security Type,Australia,Victoria
LCOMF,LIFESTYLE CMMTYS LTD,Pink Current,10.500000,,0,Foreign Ordinary Shares,Australia,Victoria
CYRWF,CANYON RESOURCES LTD,Pink Current,0.060000,,0,Foreign Ordinary Shares,Australia,Western Australia
CREVF,CARBON REVOLUTION LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Victoria
APOOF,APOLLO TOURISM & LEISURE,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Queensland
HWKMF,HAWKSTONE MNG LTD,Pink Current,0.050000,-95.000000,96388,Foreign Ordinary Shares,Australia,Western Australia
